"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-09 18:54:14",1762714454804,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Market data API error for BTC: error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:14",1762714454804,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:14",1762714454804,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 3/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:12",1762714452259,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 2/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:10",1762714450713,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:10",1762714450576,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:10",1762714450497,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:10",1762714450497,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","",-1
"2025-11-09 18:54:09",1762714449934,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"wck7m-1762714449881-241f646182b7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",4857,"iad1",128,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFY0E8NWAFVJ89SXTC72G","f7WqhZEzdr1E",1
"2025-11-09 18:54:09",1762714449350,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Market data API error for BTC: error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:09",1762714449350,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:09",1762714449350,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 3/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:06",1762714446800,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 2/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:05",1762714445253,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: invalid input syntax for type integer: ""85.95538417760255""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:05",1762714445026,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:04",1762714444979,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:04",1762714444979,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"❌ Cache miss for BTC/market-data (user: anonymous)","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","",-1
"2025-11-09 18:54:04",1762714444406,"news.arcane.group/api/ucie/market-data/BTC","GET","",500,"kxqr8-1762714444359-2adb62325c6e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",4935,"iad1",128,2048,"","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFRKPDV4VM8YDSK80E3EA","f7WqhZEzdr1E",1
"2025-11-09 18:54:04",1762714444233,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Market data API error for BTC: error: invalid input syntax for type integer: ""85.95743954681018""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:54:04",1762714444232,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"❌ Failed to cache analysis for BTC/market-data: error: invalid input syntax for type integer: ""85.95743954681018""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:54:04",1762714444232,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 3/3): error: invalid input syntax for type integer: ""85.95743954681018""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:54:01",1762714441687,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 2/3): error: invalid input syntax for type integer: ""85.95743954681018""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:54:00",1762714440137,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"Database query error (attempt 1/3): error: invalid input syntax for type integer: ""85.95743954681018""
    at /var/task/node_modules/pg-pool/index.js:45:11
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async i (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:16905)
    at async s (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:3:625)
    at async A (/var/task/.next/server/pages/api/ucie/market-data/[symbol].js:1:15436) {
  length: 160,
  severity: 'ERROR',
  code: '22P02',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: ""unnamed portal parameter $4 = '...'"",
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'numutils.c',
  line: '616',
  routine: 'pg_strtoint32_safe'
}","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:54:00",1762714440022,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"✅ CoinMarketCap success for BTC","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
"2025-11-09 18:53:59",1762714439954,"news.arcane.group/api/ucie/market-data/BTC","GET","",-1,"nvc7r-1762714439072-358afdbe103c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","main","","lambda","/api/ucie/market-data/[symbol]","news.arcane.group","news.arcane.group","dpl_6UXv9m9GeaqtWefdEajfnFZezqDZ",-1,"iad1",-1,-1,"📊 Trying CoinMarketCap for BTC...","prj_yDAfovQk8CTta6u90Yn5pv7Nq38b","","","01K9MZFKEFHNBBBQ9SJE6NQJF6","",-1
